State,Year,Quater,Entity_Name,Entity_Type,User_count
punjab,2022,1,patiala,State,550482
punjab,2022,1,bathinda,State,378864
punjab,2022,1,fazilka,State,327088
punjab,2022,1,sangrur,State,321129
punjab,2022,1,hoshiarpur,State,274004
punjab,2022,1,gurdaspur,State,247179
punjab,2022,2,ludhiana,State,1558996
punjab,2022,2,sas nagar,State,859976
punjab,2022,2,amritsar,State,625338
punjab,2022,2,jalandhar,State,590791
punjab,2022,2,patiala,State,579934
punjab,2022,2,bathinda,State,399793
punjab,2022,2,fazilka,State,345717
punjab,2022,2,sangrur,State,338752
punjab,2022,2,hoshiarpur,State,289259
punjab,2022,2,gurdaspur,State,260611
punjab,2022,3,ludhiana,State,1644780
punjab,2022,3,sas nagar,State,904073
punjab,2022,3,amritsar,State,656700
punjab,2022,3,jalandhar,State,621327
punjab,2022,3,patiala,State,608884
punjab,2022,3,bathinda,State,420285
punjab,2022,3,fazilka,State,363909
punjab,2022,3,sangrur,State,355769
punjab,2022,3,hoshiarpur,State,303683
punjab,2022,3,gurdaspur,State,273518
punjab,2022,4,ludhiana,State,1728119
punjab,2022,4,sas nagar,State,946603
punjab,2022,4,amritsar,State,686055
punjab,2022,4,jalandhar,State,649918
punjab,2022,4,patiala,State,635654
punjab,2022,4,bathinda,State,439064
punjab,2022,4,fazilka,State,380321
punjab,2022,4,sangrur,State,370649
punjab,2022,4,hoshiarpur,State,316389
punjab,2022,4,gurdaspur,State,284591
punjab,2023,1,ludhiana,State,1807587
punjab,2023,1,sas nagar,State,987246
punjab,2023,1,amritsar,State,715172
punjab,2023,1,jalandhar,State,677948
punjab,2023,1,patiala,State,662760
punjab,2023,1,bathinda,State,458473
punjab,2023,1,fazilka,State,397546
punjab,2023,1,sangrur,State,386728
punjab,2023,1,hoshiarpur,State,330374
punjab,2023,1,gurdaspur,State,296711
punjab,2023,2,ludhiana,State,1883319
punjab,2023,2,sas nagar,State,1024325
punjab,2023,2,amritsar,State,742659
punjab,2023,2,jalandhar,State,705082
punjab,2023,2,patiala,State,688795
punjab,2023,2,bathinda,State,477038
punjab,2023,2,fazilka,State,414974
punjab,2023,2,sangrur,State,402871
punjab,2023,2,hoshiarpur,State,344428
punjab,2023,2,gurdaspur,State,308841
punjab,2023,3,ludhiana,State,1957125
punjab,2023,3,sas nagar,State,1062990
punjab,2023,3,amritsar,State,771321
punjab,2023,3,jalandhar,State,732473
punjab,2023,3,patiala,State,715678
punjab,2023,3,bathinda,State,495871
punjab,2023,3,fazilka,State,431814
punjab,2023,3,sangrur,State,418793
punjab,2023,3,hoshiarpur,State,358108
punjab,2023,3,gurdaspur,State,320776
punjab,2023,4,ludhiana,State,2030159
punjab,2023,4,sas nagar,State,1099060
punjab,2023,4,amritsar,State,798214
punjab,2023,4,jalandhar,State,758342
punjab,2023,4,patiala,State,740516
punjab,2023,4,bathinda,State,513676
punjab,2023,4,fazilka,State,447755
punjab,2023,4,sangrur,State,433927
punjab,2023,4,hoshiarpur,State,371220
punjab,2023,4,gurdaspur,State,332236
punjab,2024,1,ludhiana,State,2111816
punjab,2024,1,sas nagar,State,1140194
punjab,2024,1,amritsar,State,828669
punjab,2024,1,jalandhar,State,787722
punjab,2024,1,patiala,State,768945
punjab,2024,1,bathinda,State,534058
punjab,2024,1,fazilka,State,465859
punjab,2024,1,sangrur,State,451041
punjab,2024,1,hoshiarpur,State,386238
punjab,2024,1,gurdaspur,State,345175
punjab,2024,2,ludhiana,State,2193835
punjab,2024,2,sas nagar,State,1182293
punjab,2024,2,amritsar,State,860199
punjab,2024,2,jalandhar,State,817774
punjab,2024,2,patiala,State,797912
punjab,2024,2,bathinda,State,553994
punjab,2024,2,fazilka,State,483712
punjab,2024,2,sangrur,State,468298
punjab,2024,2,hoshiarpur,State,401488
punjab,2024,2,gurdaspur,State,358468
punjab,2024,3,ludhiana,State,2288105
punjab,2024,3,sas nagar,State,1248412
punjab,2024,3,amritsar,State,932165
punjab,2024,3,jalandhar,State,855160
punjab,2024,3,patiala,State,756718
punjab,2024,3,bathinda,State,509440
punjab,2024,3,hoshiarpur,State,424706
punjab,2024,3,fazilka,State,395249
punjab,2024,3,gurdaspur,State,394383
punjab,2024,3,sangrur,State,334195
punjab,2024,4,ludhiana,State,2352294
punjab,2024,4,sas nagar,State,1284134
punjab,2024,4,amritsar,State,960254
punjab,2024,4,jalandhar,State,880313
punjab,2024,4,patiala,State,778895
punjab,2024,4,bathinda,State,524150
punjab,2024,4,hoshiarpur,State,438513
punjab,2024,4,fazilka,State,407727
punjab,2024,4,gurdaspur,State,407049
punjab,2024,4,sangrur,State,344663
rajasthan,2018,1,jaipur,State,900773
rajasthan,2018,1,alwar,State,203096
rajasthan,2018,1,jodhpur,State,172648
rajasthan,2018,1,kota,State,141411
rajasthan,2018,1,sikar,State,133983
rajasthan,2018,1,ajmer,State,118458
rajasthan,2018,1,udaipur,State,111919
rajasthan,2018,1,bhilwara,State,111753
rajasthan,2018,1,nagaur,State,101581
rajasthan,2018,1,jhunjhunu,State,98912
rajasthan,2018,2,jaipur,State,1182983
rajasthan,2018,2,alwar,State,275869
rajasthan,2018,2,jodhpur,State,229215
rajasthan,2018,2,kota,State,184759
rajasthan,2018,2,sikar,State,178308
rajasthan,2018,2,ajmer,State,157947
rajasthan,2018,2,bhilwara,State,149055
rajasthan,2018,2,udaipur,State,146348
rajasthan,2018,2,nagaur,State,138240
rajasthan,2018,2,jhunjhunu,State,134221
rajasthan,2018,3,jaipur,State,1438305
rajasthan,2018,3,alwar,State,345018
rajasthan,2018,3,jodhpur,State,278965
rajasthan,2018,3,kota,State,218406
rajasthan,2018,3,sikar,State,216465
rajasthan,2018,3,ajmer,State,193489
rajasthan,2018,3,bhilwara,State,184376
rajasthan,2018,3,udaipur,State,176698
rajasthan,2018,3,nagaur,State,170749
rajasthan,2018,3,jhunjhunu,State,162942
rajasthan,2018,4,jaipur,State,1733893
rajasthan,2018,4,alwar,State,426052
rajasthan,2018,4,jodhpur,State,352924
rajasthan,2018,4,kota,State,263264
rajasthan,2018,4,sikar,State,262310
rajasthan,2018,4,ajmer,State,237037
rajasthan,2018,4,bhilwara,State,225409
rajasthan,2018,4,udaipur,State,216089
rajasthan,2018,4,nagaur,State,210067
rajasthan,2018,4,jhunjhunu,State,196607
rajasthan,2019,1,jaipur,State,2060175
rajasthan,2019,1,alwar,State,517681
rajasthan,2019,1,jodhpur,State,434178
rajasthan,2019,1,sikar,State,318166
rajasthan,2019,1,kota,State,318085
rajasthan,2019,1,ajmer,State,290433
rajasthan,2019,1,bhilwara,State,276384
rajasthan,2019,1,nagaur,State,259361
rajasthan,2019,1,udaipur,State,258915
rajasthan,2019,1,jhunjhunu,State,238956
rajasthan,2019,2,jaipur,State,2290462
rajasthan,2019,2,alwar,State,593855
rajasthan,2019,2,jodhpur,State,499967
rajasthan,2019,2,sikar,State,366729
rajasthan,2019,2,kota,State,359152
rajasthan,2019,2,ajmer,State,335167
rajasthan,2019,2,bhilwara,State,314517
rajasthan,2019,2,nagaur,State,301083
rajasthan,2019,2,udaipur,State,296062
rajasthan,2019,2,jhunjhunu,State,275603
rajasthan,2019,3,jaipur,State,2520933
rajasthan,2019,3,alwar,State,666462
rajasthan,2019,3,jodhpur,State,557784
rajasthan,2019,3,sikar,State,412367
rajasthan,2019,3,kota,State,399776
rajasthan,2019,3,ajmer,State,378921
rajasthan,2019,3,bhilwara,State,352747
rajasthan,2019,3,nagaur,State,337197
rajasthan,2019,3,udaipur,State,336408
rajasthan,2019,3,jhunjhunu,State,307034
rajasthan,2019,4,jaipur,State,2746860
rajasthan,2019,4,alwar,State,742956
rajasthan,2019,4,jodhpur,State,622601
rajasthan,2019,4,sikar,State,464940
rajasthan,2019,4,kota,State,441496
rajasthan,2019,4,ajmer,State,426926
rajasthan,2019,4,bhilwara,State,394803
rajasthan,2019,4,nagaur,State,383582
rajasthan,2019,4,udaipur,State,378564
rajasthan,2019,4,jhunjhunu,State,344011
rajasthan,2020,1,jaipur,State,2966508
rajasthan,2020,1,alwar,State,825297
rajasthan,2020,1,jodhpur,State,695569
rajasthan,2020,1,sikar,State,522371
rajasthan,2020,1,kota,State,483202
rajasthan,2020,1,ajmer,State,482545
rajasthan,2020,1,bhilwara,State,442746
rajasthan,2020,1,nagaur,State,437492
rajasthan,2020,1,udaipur,State,422167
rajasthan,2020,1,jhunjhunu,State,386643
rajasthan,2020,2,jaipur,State,3182014
rajasthan,2020,2,alwar,State,915475
rajasthan,2020,2,jodhpur,State,786584
rajasthan,2020,2,sikar,State,589850
rajasthan,2020,2,ajmer,State,543273
rajasthan,2020,2,kota,State,529843
rajasthan,2020,2,nagaur,State,507139
rajasthan,2020,2,bhilwara,State,494563
rajasthan,2020,2,udaipur,State,470976
rajasthan,2020,2,jhunjhunu,State,438673
rajasthan,2020,3,jaipur,State,3433167
rajasthan,2020,3,alwar,State,1008033
rajasthan,2020,3,jodhpur,State,870849
rajasthan,2020,3,sikar,State,652190
rajasthan,2020,3,ajmer,State,605298
rajasthan,2020,3,kota,State,577117
rajasthan,2020,3,nagaur,State,564788
rajasthan,2020,3,bhilwara,State,548564
rajasthan,2020,3,udaipur,State,522695
rajasthan,2020,3,jhunjhunu,State,484411
rajasthan,2020,4,jaipur,State,3679874
rajasthan,2020,4,alwar,State,1096436
rajasthan,2020,4,jodhpur,State,956422
rajasthan,2020,4,sikar,State,712668
rajasthan,2020,4,ajmer,State,667786
rajasthan,2020,4,kota,State,625674
rajasthan,2020,4,nagaur,State,621602
rajasthan,2020,4,bhilwara,State,600492
rajasthan,2020,4,udaipur,State,572833
rajasthan,2020,4,jhunjhunu,State,527749
rajasthan,2021,1,jaipur,State,3951866
rajasthan,2021,1,alwar,State,1185599
rajasthan,2021,1,jodhpur,State,1036855
rajasthan,2021,1,sikar,State,770103
rajasthan,2021,1,ajmer,State,723852
rajasthan,2021,1,kota,State,674683
rajasthan,2021,1,nagaur,State,674465
rajasthan,2021,1,bhilwara,State,651400
rajasthan,2021,1,udaipur,State,619264
rajasthan,2021,1,jhunjhunu,State,569602
rajasthan,2021,2,jaipur,State,4226231
rajasthan,2021,2,alwar,State,1273307
rajasthan,2021,2,jodhpur,State,1114131
rajasthan,2021,2,sikar,State,826855
rajasthan,2021,2,ajmer,State,776294
rajasthan,2021,2,nagaur,State,726871
rajasthan,2021,2,kota,State,722793
rajasthan,2021,2,bhilwara,State,701929
rajasthan,2021,2,udaipur,State,664816
rajasthan,2021,2,jhunjhunu,State,611825
rajasthan,2021,3,jaipur,State,4534297
rajasthan,2021,3,alwar,State,1374586
rajasthan,2021,3,jodhpur,State,1202937
rajasthan,2021,3,sikar,State,892015
rajasthan,2021,3,ajmer,State,835375
rajasthan,2021,3,nagaur,State,787565
rajasthan,2021,3,kota,State,777099
rajasthan,2021,3,bhilwara,State,760232
rajasthan,2021,3,udaipur,State,716657
rajasthan,2021,3,jhunjhunu,State,660246
rajasthan,2021,4,jaipur,State,4841883
rajasthan,2021,4,alwar,State,1474129
rajasthan,2021,4,jodhpur,State,1288773
rajasthan,2021,4,sikar,State,955025
rajasthan,2021,4,ajmer,State,892912
rajasthan,2021,4,nagaur,State,845508
rajasthan,2021,4,kota,State,831250
rajasthan,2021,4,bhilwara,State,816969
rajasthan,2021,4,udaipur,State,767224
rajasthan,2021,4,jhunjhunu,State,706897
rajasthan,2022,1,jaipur,State,5133527
rajasthan,2022,1,alwar,State,1570711
rajasthan,2022,1,jodhpur,State,1370206
rajasthan,2022,1,sikar,State,1017503
rajasthan,2022,1,ajmer,State,947827
rajasthan,2022,1,nagaur,State,901819
rajasthan,2022,1,kota,State,882916
rajasthan,2022,1,bhilwara,State,871188
rajasthan,2022,1,udaipur,State,816476
rajasthan,2022,1,jhunjhunu,State,752608
rajasthan,2022,2,jaipur,State,5409763
rajasthan,2022,2,alwar,State,1661785
rajasthan,2022,2,jodhpur,State,1444490
rajasthan,2022,2,sikar,State,1074986
rajasthan,2022,2,ajmer,State,998746
rajasthan,2022,2,nagaur,State,952752
rajasthan,2022,2,kota,State,931689
rajasthan,2022,2,bhilwara,State,921021
rajasthan,2022,2,udaipur,State,862053
rajasthan,2022,2,jhunjhunu,State,795815
rajasthan,2022,3,jaipur,State,5696726
rajasthan,2022,3,alwar,State,1755844
rajasthan,2022,3,jodhpur,State,1517702
rajasthan,2022,3,sikar,State,1133443
rajasthan,2022,3,ajmer,State,1050146
rajasthan,2022,3,nagaur,State,1001401
rajasthan,2022,3,kota,State,982248
rajasthan,2022,3,bhilwara,State,971352
rajasthan,2022,3,udaipur,State,908034
rajasthan,2022,3,jhunjhunu,State,839052
rajasthan,2022,4,jaipur,State,5975863
rajasthan,2022,4,alwar,State,1843138
rajasthan,2022,4,jodhpur,State,1583620
rajasthan,2022,4,sikar,State,1185927
rajasthan,2022,4,ajmer,State,1097266
rajasthan,2022,4,nagaur,State,1043562
rajasthan,2022,4,kota,State,1031196
rajasthan,2022,4,bhilwara,State,1017032
rajasthan,2022,4,udaipur,State,949767
rajasthan,2022,4,jhunjhunu,State,876787
rajasthan,2023,1,jaipur,State,6247095
rajasthan,2023,1,alwar,State,1931404
rajasthan,2023,1,jodhpur,State,1654436
rajasthan,2023,1,sikar,State,1241633
rajasthan,2023,1,ajmer,State,1146113
rajasthan,2023,1,nagaur,State,1091225
rajasthan,2023,1,kota,State,1079455
rajasthan,2023,1,bhilwara,State,1065499
rajasthan,2023,1,udaipur,State,992940
rajasthan,2023,1,jhunjhunu,State,917983
rajasthan,2023,2,jaipur,State,6490210
rajasthan,2023,2,alwar,State,2015122
rajasthan,2023,2,jodhpur,State,1723274
rajasthan,2023,2,sikar,State,1295705
rajasthan,2023,2,ajmer,State,1191890
rajasthan,2023,2,nagaur,State,1140617
rajasthan,2023,2,kota,State,1123468
rajasthan,2023,2,bhilwara,State,1112475
rajasthan,2023,2,udaipur,State,1034200
rajasthan,2023,2,jhunjhunu,State,957879
rajasthan,2023,3,jaipur,State,6745507
rajasthan,2023,3,alwar,State,2100632
rajasthan,2023,3,jodhpur,State,1793526
rajasthan,2023,3,sikar,State,1350861
rajasthan,2023,3,ajmer,State,1240780
rajasthan,2023,3,nagaur,State,1190241
rajasthan,2023,3,kota,State,1170118
rajasthan,2023,3,bhilwara,State,1161222
rajasthan,2023,3,udaipur,State,1075658
rajasthan,2023,3,jhunjhunu,State,998478
rajasthan,2023,4,jaipur,State,6983265
rajasthan,2023,4,alwar,State,2179932
rajasthan,2023,4,jodhpur,State,1857340
rajasthan,2023,4,sikar,State,1402231
rajasthan,2023,4,ajmer,State,1284233
rajasthan,2023,4,nagaur,State,1236331
rajasthan,2023,4,kota,State,1214016
rajasthan,2023,4,bhilwara,State,1205003
rajasthan,2023,4,udaipur,State,1115611
rajasthan,2023,4,jhunjhunu,State,1036803
rajasthan,2024,1,jaipur,State,7253881
rajasthan,2024,1,alwar,State,2270393
rajasthan,2024,1,jodhpur,State,1933181
rajasthan,2024,1,sikar,State,1461236
rajasthan,2024,1,ajmer,State,1334929
rajasthan,2024,1,nagaur,State,1290786
rajasthan,2024,1,kota,State,1264105
rajasthan,2024,1,bhilwara,State,1256777
rajasthan,2024,1,udaipur,State,1161696
rajasthan,2024,1,jhunjhunu,State,1080420
rajasthan,2024,2,jaipur,State,7522194
rajasthan,2024,2,alwar,State,2357624
rajasthan,2024,2,jodhpur,State,2004056
rajasthan,2024,2,sikar,State,1517703
rajasthan,2024,2,ajmer,State,1384040
rajasthan,2024,2,nagaur,State,1340651
rajasthan,2024,2,kota,State,1312699
rajasthan,2024,2,bhilwara,State,1304282
rajasthan,2024,2,udaipur,State,1205522
rajasthan,2024,2,jhunjhunu,State,1122057
rajasthan,2024,3,jaipur,State,5219354
rajasthan,2024,3,jaipur rural,State,1430124
rajasthan,2024,3,kota,State,1348463
rajasthan,2024,3,sikar,State,1185364
rajasthan,2024,3,jodhpur,State,1154160
rajasthan,2024,3,udaipur,State,1145180
rajasthan,2024,3,bikaner,State,1138132
rajasthan,2024,3,alwar,State,1057687
rajasthan,2024,3,ajmer,State,1011766
rajasthan,2024,3,bhilwara,State,934621
rajasthan,2024,4,jaipur,State,5371681
rajasthan,2024,4,jaipur rural,State,1471885
rajasthan,2024,4,kota,State,1393621
rajasthan,2024,4,sikar,State,1233678
rajasthan,2024,4,jodhpur,State,1196146
rajasthan,2024,4,udaipur,State,1185490
rajasthan,2024,4,bikaner,State,1180630
rajasthan,2024,4,alwar,State,1093734
rajasthan,2024,4,ajmer,State,1046582
rajasthan,2024,4,bhilwara,State,972156
sikkim,2018,1,east,State,12749
sikkim,2018,1,south,State,3679
sikkim,2018,1,west,State,2048
sikkim,2018,1,north,State,1575
sikkim,2018,2,east,State,17767
sikkim,2018,2,south,State,5147
sikkim,2018,2,west,State,2868
sikkim,2018,2,north,State,2315
sikkim,2018,3,east,State,23460
sikkim,2018,3,south,State,6943
sikkim,2018,3,west,State,4042
sikkim,2018,3,north,State,3192
sikkim,2018,4,east,State,29948
sikkim,2018,4,south,State,8992
sikkim,2018,4,west,State,5328
sikkim,2018,4,north,State,4270
sikkim,2019,1,east,State,36124
sikkim,2019,1,south,State,11031
sikkim,2019,1,west,State,6479
sikkim,2019,1,north,State,5322
sikkim,2019,2,east,State,43048
sikkim,2019,2,south,State,13547
sikkim,2019,2,west,State,8064
sikkim,2019,2,north,State,6340
sikkim,2019,3,east,State,49404
sikkim,2019,3,south,State,16016
sikkim,2019,3,west,State,9481
sikkim,2019,3,north,State,7227
sikkim,2019,4,east,State,55340
sikkim,2019,4,south,State,18461
sikkim,2019,4,west,State,11078
sikkim,2019,4,north,State,8093
sikkim,2020,1,east,State,61820
sikkim,2020,1,south,State,21043
sikkim,2020,1,west,State,12746
sikkim,2020,1,north,State,9022
sikkim,2020,2,east,State,69829
sikkim,2020,2,south,State,24768
sikkim,2020,2,west,State,15082
sikkim,2020,2,north,State,10242
sikkim,2020,3,east,State,78018
sikkim,2020,3,south,State,28038
sikkim,2020,3,west,State,17400
sikkim,2020,3,north,State,11317
sikkim,2020,4,east,State,85770
sikkim,2020,4,south,State,31055
sikkim,2020,4,west,State,19217
sikkim,2020,4,north,State,12501
sikkim,2021,1,east,State,92502
sikkim,2021,1,south,State,33490
sikkim,2021,1,west,State,20769
sikkim,2021,1,north,State,13452
sikkim,2021,2,east,State,99077
sikkim,2021,2,south,State,35900
sikkim,2021,2,west,State,22352
sikkim,2021,2,north,State,14411
sikkim,2021,3,east,State,106352
sikkim,2021,3,south,State,38616
sikkim,2021,3,west,State,24132
sikkim,2021,3,north,State,15593
sikkim,2021,4,east,State,113537
sikkim,2021,4,south,State,41311
sikkim,2021,4,west,State,25834
sikkim,2021,4,north,State,16725
sikkim,2022,1,east,State,120360
sikkim,2022,1,south,State,43881
sikkim,2022,1,west,State,27594
sikkim,2022,1,north,State,17781
sikkim,2022,2,east,State,126666
sikkim,2022,2,south,State,46351
sikkim,2022,2,west,State,29184
sikkim,2022,2,north,State,18793
sikkim,2022,3,east,State,133152
sikkim,2022,3,south,State,48673
sikkim,2022,3,west,State,30513
sikkim,2022,3,north,State,19687
sikkim,2022,4,east,State,139175
sikkim,2022,4,south,State,50716
sikkim,2022,4,west,State,31605
sikkim,2022,4,north,State,20472
sikkim,2023,1,east,State,145199
sikkim,2023,1,south,State,52942
sikkim,2023,1,west,State,32945
sikkim,2023,1,north,State,21354
sikkim,2023,2,east,State,150852
sikkim,2023,2,south,State,55158
sikkim,2023,2,west,State,34427
sikkim,2023,2,north,State,22291
sikkim,2023,3,east,State,156600
sikkim,2023,3,south,State,57259
sikkim,2023,3,west,State,35808
sikkim,2023,3,north,State,23162
sikkim,2023,4,east,State,162011
sikkim,2023,4,south,State,59357
sikkim,2023,4,west,State,37183
sikkim,2023,4,north,State,24024
sikkim,2024,1,east,State,168229
sikkim,2024,1,south,State,61782
sikkim,2024,1,west,State,38748
sikkim,2024,1,north,State,25062
sikkim,2024,2,east,State,174348
sikkim,2024,2,south,State,64133
sikkim,2024,2,west,State,40197
sikkim,2024,2,north,State,25972
sikkim,2024,3,gangtok,State,140362
sikkim,2024,3,namchi,State,56951
sikkim,2024,3,pakyong,State,50399
sikkim,2024,3,mangan,State,24207
sikkim,2024,3,gyalshing,State,23625
sikkim,2024,3,soreng,State,16767
sikkim,2024,4,gangtok,State,143928
sikkim,2024,4,namchi,State,58886
sikkim,2024,4,pakyong,State,51773
sikkim,2024,4,gyalshing,State,24563
sikkim,2024,4,mangan,State,24321
sikkim,2024,4,soreng,State,17277
tamil-nadu,2018,1,chennai,State,292004
tamil-nadu,2018,1,thiruvallur,State,215622
tamil-nadu,2018,1,chengalpattu,State,215210
tamil-nadu,2018,1,coimbatore,State,170306
tamil-nadu,2018,1,kancheepuram,State,136352
tamil-nadu,2018,1,salem,State,88288
tamil-nadu,2018,1,tiruppur,State,87652
tamil-nadu,2018,1,madurai,State,72582
tamil-nadu,2018,1,krishnagiri,State,66958
tamil-nadu,2018,1,tiruchirappalli,State,62230
tamil-nadu,2018,2,chennai,State,401349
tamil-nadu,2018,2,thiruvallur,State,300210
tamil-nadu,2018,2,chengalpattu,State,292432
tamil-nadu,2018,2,coimbatore,State,244374
tamil-nadu,2018,2,kancheepuram,State,188583
tamil-nadu,2018,2,tiruppur,State,128535
tamil-nadu,2018,2,salem,State,126830
tamil-nadu,2018,2,madurai,State,105957
tamil-nadu,2018,2,krishnagiri,State,96842
tamil-nadu,2018,2,tiruchirappalli,State,91156
tamil-nadu,2018,3,chennai,State,511138
tamil-nadu,2018,3,thiruvallur,State,381620
tamil-nadu,2018,3,chengalpattu,State,368413
tamil-nadu,2018,3,coimbatore,State,318461
tamil-nadu,2018,3,kancheepuram,State,239985
tamil-nadu,2018,3,tiruppur,State,172195
tamil-nadu,2018,3,salem,State,164489
tamil-nadu,2018,3,madurai,State,138064
tamil-nadu,2018,3,krishnagiri,State,128769
tamil-nadu,2018,3,tiruchirappalli,State,119661
tamil-nadu,2018,4,chennai,State,689276
tamil-nadu,2018,4,thiruvallur,State,514830
tamil-nadu,2018,4,chengalpattu,State,483785
tamil-nadu,2018,4,coimbatore,State,415090
tamil-nadu,2018,4,kancheepuram,State,318007
tamil-nadu,2018,4,tiruppur,State,227253
tamil-nadu,2018,4,salem,State,215365
tamil-nadu,2018,4,madurai,State,183206
tamil-nadu,2018,4,krishnagiri,State,172743
tamil-nadu,2018,4,tiruchirappalli,State,160006
tamil-nadu,2019,1,chennai,State,830586
tamil-nadu,2019,1,thiruvallur,State,625908
tamil-nadu,2019,1,chengalpattu,State,578045
tamil-nadu,2019,1,coimbatore,State,495350
tamil-nadu,2019,1,kancheepuram,State,385091
tamil-nadu,2019,1,tiruppur,State,273869
tamil-nadu,2019,1,salem,State,257624
tamil-nadu,2019,1,madurai,State,224783
tamil-nadu,2019,1,krishnagiri,State,212859
tamil-nadu,2019,1,tiruchirappalli,State,193798
tamil-nadu,2019,2,chennai,State,969955
tamil-nadu,2019,2,thiruvallur,State,733978
tamil-nadu,2019,2,chengalpattu,State,667137
tamil-nadu,2019,2,coimbatore,State,584160
tamil-nadu,2019,2,kancheepuram,State,447527
tamil-nadu,2019,2,tiruppur,State,324350
tamil-nadu,2019,2,salem,State,302033
tamil-nadu,2019,2,madurai,State,268420
tamil-nadu,2019,2,krishnagiri,State,252986
tamil-nadu,2019,2,tiruchirappalli,State,229886
tamil-nadu,2019,3,chennai,State,1090190
tamil-nadu,2019,3,thiruvallur,State,828137
tamil-nadu,2019,3,chengalpattu,State,744424
tamil-nadu,2019,3,coimbatore,State,669547
tamil-nadu,2019,3,kancheepuram,State,503192
tamil-nadu,2019,3,tiruppur,State,371296
tamil-nadu,2019,3,salem,State,342259
tamil-nadu,2019,3,madurai,State,305793
tamil-nadu,2019,3,krishnagiri,State,290478
tamil-nadu,2019,3,tiruchirappalli,State,261919
tamil-nadu,2019,4,chennai,State,1216610
tamil-nadu,2019,4,thiruvallur,State,934744
tamil-nadu,2019,4,chengalpattu,State,829575
tamil-nadu,2019,4,coimbatore,State,767480
tamil-nadu,2019,4,kancheepuram,State,564806
tamil-nadu,2019,4,tiruppur,State,427694
tamil-nadu,2019,4,salem,State,390301
tamil-nadu,2019,4,madurai,State,351234
tamil-nadu,2019,4,krishnagiri,State,335178
tamil-nadu,2019,4,tiruchirappalli,State,299366
tamil-nadu,2020,1,chennai,State,1340762
tamil-nadu,2020,1,thiruvallur,State,1041642
tamil-nadu,2020,1,chengalpattu,State,912587
tamil-nadu,2020,1,coimbatore,State,868832
tamil-nadu,2020,1,kancheepuram,State,626872
tamil-nadu,2020,1,tiruppur,State,488697
tamil-nadu,2020,1,salem,State,442045
tamil-nadu,2020,1,madurai,State,402474
tamil-nadu,2020,1,krishnagiri,State,379857
tamil-nadu,2020,1,tiruchirappalli,State,339829
tamil-nadu,2020,2,chennai,State,1436722
tamil-nadu,2020,2,thiruvallur,State,1140330
tamil-nadu,2020,2,chengalpattu,State,979769
tamil-nadu,2020,2,coimbatore,State,958191
tamil-nadu,2020,2,kancheepuram,State,678899
tamil-nadu,2020,2,tiruppur,State,550609
tamil-nadu,2020,2,salem,State,499360
tamil-nadu,2020,2,madurai,State,456527
tamil-nadu,2020,2,krishnagiri,State,424184
tamil-nadu,2020,2,tiruchirappalli,State,383178
tamil-nadu,2020,3,chennai,State,1566152
tamil-nadu,2020,3,thiruvallur,State,1260923
tamil-nadu,2020,3,coimbatore,State,1073680
tamil-nadu,2020,3,chengalpattu,State,1064263
tamil-nadu,2020,3,kancheepuram,State,744437
tamil-nadu,2020,3,tiruppur,State,625391
tamil-nadu,2020,3,salem,State,564858
tamil-nadu,2020,3,madurai,State,516447
tamil-nadu,2020,3,krishnagiri,State,480568
tamil-nadu,2020,3,tiruchirappalli,State,433221
tamil-nadu,2020,4,chennai,State,1731527
tamil-nadu,2020,4,thiruvallur,State,1408348
tamil-nadu,2020,4,coimbatore,State,1205249
tamil-nadu,2020,4,chengalpattu,State,1170720
tamil-nadu,2020,4,kancheepuram,State,829207
tamil-nadu,2020,4,tiruppur,State,710489
tamil-nadu,2020,4,salem,State,638883
tamil-nadu,2020,4,madurai,State,582252
tamil-nadu,2020,4,krishnagiri,State,545815
tamil-nadu,2020,4,tiruchirappalli,State,487716
tamil-nadu,2021,1,chennai,State,1865001
tamil-nadu,2021,1,thiruvallur,State,1522407
tamil-nadu,2021,1,coimbatore,State,1304141
tamil-nadu,2021,1,chengalpattu,State,1259678
tamil-nadu,2021,1,kancheepuram,State,895950
tamil-nadu,2021,1,tiruppur,State,772074
tamil-nadu,2021,1,salem,State,693137
tamil-nadu,2021,1,madurai,State,630685
tamil-nadu,2021,1,krishnagiri,State,592655
tamil-nadu,2021,1,tiruchirappalli,State,527667
tamil-nadu,2021,2,chennai,State,1988355
tamil-nadu,2021,2,thiruvallur,State,1626966
tamil-nadu,2021,2,coimbatore,State,1393621
tamil-nadu,2021,2,chengalpattu,State,1344163
tamil-nadu,2021,2,kancheepuram,State,957182
tamil-nadu,2021,2,tiruppur,State,828168
tamil-nadu,2021,2,salem,State,742566
tamil-nadu,2021,2,madurai,State,675035
tamil-nadu,2021,2,krishnagiri,State,635191
tamil-nadu,2021,2,tiruchirappalli,State,565156
tamil-nadu,2021,3,chennai,State,2124347
tamil-nadu,2021,3,thiruvallur,State,1744228
tamil-nadu,2021,3,coimbatore,State,1494350
tamil-nadu,2021,3,chengalpattu,State,1438295
tamil-nadu,2021,3,kancheepuram,State,1025651
tamil-nadu,2021,3,tiruppur,State,891753
tamil-nadu,2021,3,salem,State,798213
tamil-nadu,2021,3,madurai,State,725021
tamil-nadu,2021,3,krishnagiri,State,683549
tamil-nadu,2021,3,tiruchirappalli,State,607438
